CPU - i7-4770HQ - 4 cores / 8 threads - 2.2GHz Base - 3.4GHz Boost

M127 	0.000150	0.000152
M521 	0.000083	0.002707
M607 	0.000132	0.003455
M1279 	0.000473	0.016274
M2203 	0.001890	0.083955
M2281 	0.002004	0.099712
M3217 	0.004281	0.293775
M4253 	0.009071	0.739570
M4423 	0.009349	0.863411
M9689 	0.068016	11.252703
M9941 	0.072798	12.752096
M11213 	0.102278	18.616836
M19937 	0.420641	128.198942
M21701 	0.528969	179.555695
M23209 	0.887479	231.200180
M44497 	2.865798	2003.529124
